Datetime,Symbol,Gap,RVOL,ORB_High,ORB_Low,ORB_Range,ORB_Percent,Future_15m,Future_30m,Future_60m,Rank
2026-04-23 09:15:00+05:30,MARICO.NS,0.2395,0.3988,774.35,765.65,8.7,1.1235,0.312,0.351,0.013,15
2026-04-24 09:15:00+05:30,MARICO.NS,0.6941,1.6916,785.35,779.6,5.75,0.734,-0.721,-0.721,-1.2314,28
2026-04-27 09:15:00+05:30,MARICO.NS,0.9184,0.5871,788.55,781.95,6.6,0.84,0.4727,0.7091,0.6644,26
2026-04-28 09:15:00+05:30,MARICO.NS,0.4198,0.6933,790.0,783.05,6.95,0.8805,0.0891,0.1972,-0.0509,16
2026-04-29 09:15:00+05:30,MARICO.NS,0.4248,1.4224,791.1,779.45,11.65,1.4935,-0.4116,-0.4369,-0.3419,7
2026-04-30 09:15:00+05:30,MARICO.NS,0.3348,1.2941,774.4,768.85,5.55,0.7171,0.2401,-0.026,-0.4153,29
2026-05-04 09:15:00+05:30,MARICO.NS,0.715,0.526,784.0,775.4,8.6,1.1001,-0.1405,-0.0447,-0.1149,18
2026-05-05 09:15:00+05:30,MARICO.NS,0.2036,2.9574,792.85,785.85,7.0,0.8888,-0.5373,-0.1075,-0.1644,19
2026-05-06 09:15:00+05:30,MARICO.NS,2.0123,5.5398,843.1,825.8,17.3,2.0937,-0.1981,-1.375,-1.7652,3
2026-05-07 09:15:00+05:30,MARICO.NS,0.4656,0.0552,820.0,814.9,5.1,0.6219,-0.1472,-0.0613,0.5029,25
2026-05-08 09:15:00+05:30,MARICO.NS,0.2103,2.1546,835.8,828.4,7.4,0.8874,-0.5777,-0.2467,0.2227,23
2026-05-11 09:15:00+05:30,MARICO.NS,0.1625,1.8314,836.2,826.6,9.6,1.1572,0.1198,0.1917,0.6771,17
2026-05-12 09:15:00+05:30,MARICO.NS,0.1009,0.5086,845.0,839.2,5.8,0.6891,-0.0477,0.0179,-0.0775,28
2026-05-13 09:15:00+05:30,MARICO.NS,0.3614,0.3732,836.0,831.5,4.5,0.5402,-0.445,-0.3127,-0.0902,30
2026-05-14 09:15:00+05:30,MARICO.NS,0.192,0.8034,841.3,835.0,6.3,0.7545,-0.1786,-0.25,-0.3155,24
2026-05-15 09:15:00+05:30,MARICO.NS,0.653,1.5989,841.35,836.0,5.35,0.6369,0.2387,0.5489,0.9726,26
2026-05-18 09:15:00+05:30,MARICO.NS,0.4339,1.221,844.8,834.15,10.65,1.2606,-0.1855,-0.4489,-0.2394,10
2026-05-19 09:15:00+05:30,MARICO.NS,0.4378,0.8109,839.8,830.1,9.7,1.1685,0.1671,0.2864,0.2446,10
2026-05-20 09:15:00+05:30,MARICO.NS,0.4384,2.4132,829.9,825.1,4.8,0.5791,0.4401,-0.4341,-0.2834,29
2026-05-21 09:15:00+05:30,MARICO.NS,0.5184,0.9223,844.05,838.2,5.85,0.6935,-0.2498,-0.6959,-0.7554,24
2026-05-22 09:15:00+05:30,MARICO.NS,0.2229,0.4643,837.95,831.85,6.1,0.7333,-0.3535,-0.1678,-0.4434,18
2026-05-25 09:15:00+05:30,MARICO.NS,0.6971,4.186,830.65,819.15,11.5,1.3845,-0.8598,-0.689,-0.5793,3
2026-05-26 09:15:00+05:30,MARICO.NS,0.0061,0.301,824.8,821.45,3.35,0.4069,-0.17,0.3462,0.4858,29
2026-05-27 09:15:00+05:30,MARICO.NS,1.0101,2.3591,839.4,830.0,9.4,1.1258,0.2864,0.3998,0.3759,9
2026-05-29 09:15:00+05:30,MARICO.NS,0.4977,2.5203,841.0,834.0,7.0,0.8354,-0.4362,-0.3525,-0.6393,26
2026-06-01 09:15:00+05:30,MARICO.NS,1.3305,0.1193,821.0,812.05,8.95,1.1022,0.32,0.0431,-0.4615,20
2026-06-02 09:15:00+05:30,MARICO.NS,0.7659,0.952,803.35,796.85,6.5,0.8157,-0.1626,-0.2814,0.3377,24
2026-06-03 09:15:00+05:30,MARICO.NS,0.5117,1.6007,810.25,804.65,5.6,0.6941,0.1988,-0.2113,0.2175,30
2026-06-04 09:15:00+05:30,MARICO.NS,0.3217,0.7227,817.5,806.35,11.15,1.3753,0.3185,0.5634,0.7594,10
2026-06-05 09:15:00+05:30,MARICO.NS,0.3918,1.427,823.25,815.4,7.85,0.9573,0.0796,0.0613,0.196,12
2026-06-08 09:15:00+05:30,MARICO.NS,0.6228,0.8058,807.95,800.3,7.65,0.9494,-0.0062,-0.0682,-0.4709,21
2026-06-09 09:15:00+05:30,MARICO.NS,0.9395,2.2837,813.0,807.0,6.0,0.7396,-0.2478,-0.1239,0.0867,18
2026-06-10 09:15:00+05:30,MARICO.NS,0.0615,0.9506,827.95,813.7,14.25,1.7513,0.4773,0.586,-0.0967,5
2026-06-11 09:15:00+05:30,MARICO.NS,0.0,0.4126,822.75,817.25,5.5,0.6708,-0.3829,-0.3282,-0.4194,25
2026-06-12 09:15:00+05:30,MARICO.NS,0.6228,1.377,816.9,809.4,7.5,0.9193,-0.0494,0.0618,0.142,13
2026-06-15 09:15:00+05:30,MARICO.NS,1.1261,0.9004,826.2,816.35,9.85,1.1922,-0.502,-0.6121,-0.5448,11
2026-06-16 09:15:00+05:30,MARICO.NS,0.0432,0.7954,817.9,810.0,7.9,0.9753,-0.0737,0.1105,0.3378,8
2026-06-17 09:15:00+05:30,MARICO.NS,0.2158,0.8838,809.75,805.3,4.45,0.5499,-0.1297,0.0865,0.0556,23
2026-06-18 09:15:00+05:30,MARICO.NS,1.0114,10.3423,825.75,814.0,11.75,1.4435,0.4552,0.3884,0.1882,2
2026-06-19 09:15:00+05:30,MARICO.NS,0.2741,0.0583,820.85,817.75,3.1,0.3787,0.0306,0.1773,0.4218,28
2026-06-22 09:15:00+05:30,MARICO.NS,0.3424,5.391,820.5,812.55,7.95,0.9689,-0.3686,-0.344,-0.1904,10
2026-06-23 09:15:00+05:30,MARICO.NS,0.1291,0.5845,814.05,807.0,7.05,0.866,0.5922,0.7217,0.5613,13
2026-06-24 09:15:00+05:30,MARICO.NS,0.4811,0.7693,827.35,821.75,5.6,0.6788,-0.5172,-1.3021,-0.9066,21
2026-06-25 09:15:00+05:30,MARICO.NS,0.0305,0.6214,822.55,819.25,3.3,0.4027,-0.0365,0.822,1.1142,28
2026-04-06 09:15:00+05:30,MRF.NS,0.7899,0.9753,127600.0,125670.0,1930.0,1.5125,0.5757,0.0789,-0.2721,24
2026-04-07 09:15:00+05:30,MRF.NS,0.4889,1.0042,126695.0,125215.0,1480.0,1.1727,-0.2684,0.0553,-0.0276,21
2026-04-08 09:15:00+05:30,MRF.NS,4.6786,1.8442,133125.0,131255.0,1870.0,1.4047,-0.1623,-0.151,0.5739,20
2026-04-09 09:15:00+05:30,MRF.NS,0.2856,1.1347,135385.0,132000.0,3385.0,2.5369,-0.9215,-1.547,-1.1806,1
2026-04-10 09:15:00+05:30,MRF.NS,0.582,0.6087,137000.0,134800.0,2200.0,1.632,0.5275,0.3664,0.6118,7
2026-04-13 09:15:00+05:30,MRF.NS,1.9495,1.0826,135200.0,133585.0,1615.0,1.2049,-0.2258,-0.0444,0.1443,25
2026-04-15 09:15:00+05:30,MRF.NS,1.9246,0.658,137315.0,136230.0,1085.0,0.7925,0.3079,0.2895,0.3958,25
2026-04-16 09:15:00+05:30,MRF.NS,0.9634,0.8794,140620.0,139380.0,1240.0,0.8897,-0.2039,-0.1717,-0.0823,22
2026-04-17 09:15:00+05:30,MRF.NS,0.0865,0.6359,139515.0,138235.0,1280.0,0.9219,-0.0467,-0.0072,0.2836,18
2026-04-20 09:15:00+05:30,MRF.NS,0.1395,1.7759,140325.0,138535.0,1790.0,1.2786,-0.4825,-0.4539,-0.3431,22
2026-04-21 09:15:00+05:30,MRF.NS,0.3519,0.4977,140480.0,139715.0,765.0,0.5475,0.1177,-0.2069,-0.1498,25
2026-04-22 09:15:00+05:30,MRF.NS,0.1433,1.784,139905.0,139020.0,885.0,0.6349,0.0288,-0.5537,-0.8736,28
2026-04-23 09:15:00+05:30,MRF.NS,0.1753,0.7316,136660.0,135525.0,1135.0,0.8306,0.0258,0.6272,0.0553,26
2026-04-24 09:15:00+05:30,MRF.NS,0.0371,1.1187,135505.0,133530.0,1975.0,1.4657,-0.4823,-0.4375,-0.5197,7
2026-04-27 09:15:00+05:30,MRF.NS,0.3065,1.0386,133440.0,132550.0,890.0,0.6714,-0.4326,-0.4815,-0.6808,30
2026-04-28 09:15:00+05:30,MRF.NS,0.485,1.6471,132645.0,131900.0,745.0,0.5629,-0.1819,-0.5305,-0.5154,27
2026-04-29 09:15:00+05:30,MRF.NS,0.9592,1.2838,133700.0,131570.0,2130.0,1.6189,0.2476,0.1126,0.0638,6
2026-04-30 09:15:00+05:30,MRF.NS,0.3182,1.1889,130010.0,128750.0,1260.0,0.9692,0.5457,0.2477,0.2361,20
2026-05-04 09:15:00+05:30,MRF.NS,0.8462,0.5788,131745.0,131065.0,680.0,0.5187,-0.0571,-0.8255,-0.7951,30
2026-05-05 09:15:00+05:30,MRF.NS,0.6655,0.9021,130095.0,128600.0,1495.0,1.1492,0.4082,0.2799,0.1089,13
2026-05-06 09:15:00+05:30,MRF.NS,1.0369,1.0212,129700.0,129045.0,655.0,0.5054,0.1238,0.1509,-0.0348,30
2026-05-07 09:15:00+05:30,MRF.NS,0.7598,1.1085,131865.0,130755.0,1110.0,0.8455,0.2239,0.0076,0.1366,18
2026-05-08 09:15:00+05:30,MRF.NS,1.0184,1.2208,131855.0,130545.0,1310.0,0.9968,-0.4842,-0.5071,-0.2555,21
2026-05-11 09:15:00+05:30,MRF.NS,0.6437,0.4403,129715.0,128835.0,880.0,0.6788,-0.0231,-0.3007,0.0463,26
2026-05-12 09:15:00+05:30,MRF.NS,0.1548,1.9186,129390.0,127960.0,1430.0,1.1085,-0.2303,-0.3474,-0.3318,18
2026-05-13 09:15:00+05:30,MRF.NS,0.0356,0.9758,127290.0,125600.0,1690.0,1.3354,-0.0914,-0.31,0.1232,11
2026-05-14 09:15:00+05:30,MRF.NS,0.5653,0.5072,127900.0,127195.0,705.0,0.5543,-0.1017,-0.4733,-0.3012,28
2026-05-15 09:15:00+05:30,MRF.NS,0.6682,0.5633,127495.0,126730.0,765.0,0.6009,-0.1143,-0.0079,-0.0276,29
2026-05-18 09:15:00+05:30,MRF.NS,0.6221,2.0725,127800.0,126550.0,1250.0,0.9781,0.316,0.1501,0.3712,19
2026-05-19 09:15:00+05:30,MRF.NS,0.0077,1.6818,129500.0,128000.0,1500.0,1.1619,-0.3937,-0.4951,-0.3664,11
2026-05-20 09:15:00+05:30,MRF.NS,0.3945,0.9148,126240.0,125440.0,800.0,0.6337,0.0516,0.2461,0.0635,26
2026-05-21 09:15:00+05:30,MRF.NS,0.4208,0.5159,127980.0,127480.0,500.0,0.3917,-0.0784,0.0275,0.0314,28
2026-05-22 09:15:00+05:30,MRF.NS,0.4957,1.8282,126700.0,125955.0,745.0,0.588,-0.0357,0.0753,0.0634,27
2026-05-25 09:15:00+05:30,MRF.NS,1.1161,0.4506,128200.0,127210.0,990.0,0.7722,-0.1487,-0.0626,0.4773,16
2026-05-26 09:15:00+05:30,MRF.NS,0.3774,1.1658,129200.0,128200.0,1000.0,0.7752,-0.0426,-0.3522,-0.387,18
2026-05-27 09:15:00+05:30,MRF.NS,0.2828,0.9404,127760.0,127395.0,365.0,0.2859,-0.0078,-0.2742,-0.2194,30
2026-05-29 09:15:00+05:30,MRF.NS,0.1614,2.7122,127590.0,125940.0,1650.0,1.2967,-0.2221,-0.1705,-0.23,12
2026-06-01 09:15:00+05:30,MRF.NS,1.0706,0.9353,124790.0,124135.0,655.0,0.5256,-0.1044,-0.4336,-0.3011,30
2026-06-02 09:15:00+05:30,MRF.NS,0.8814,0.3346,124215.0,123490.0,725.0,0.5861,0.0242,0.0444,0.2542,29
2026-06-03 09:15:00+05:30,MRF.NS,0.2045,1.7069,125275.0,124075.0,1200.0,0.9604,-0.1278,-0.1198,-0.1278,24
2026-06-04 09:15:00+05:30,MRF.NS,0.156,0.5926,125250.0,124530.0,720.0,0.5769,0.2038,0.1478,0.2038,29
2026-06-05 09:15:00+05:30,MRF.NS,0.3809,0.9432,125670.0,125015.0,655.0,0.5232,-0.1279,-0.1678,-0.4636,26
2026-06-08 09:15:00+05:30,MRF.NS,0.1783,1.1145,123180.0,122280.0,900.0,0.7306,-0.0325,-0.0122,0.0122,27
2026-06-09 09:15:00+05:30,MRF.NS,0.566,1.0649,123680.0,123005.0,675.0,0.5466,0.0243,-0.0527,-0.3283,29
2026-06-10 09:15:00+05:30,MRF.NS,0.1468,0.8731,123300.0,122680.0,620.0,0.5049,-0.0041,-0.3492,-0.2842,30
2026-06-11 09:15:00+05:30,MRF.NS,0.0693,1.3372,122715.0,122050.0,665.0,0.5428,0.4039,0.0938,0.4896,29
2026-06-12 09:15:00+05:30,MRF.NS,0.7077,1.3348,124245.0,123540.0,705.0,0.5694,-0.2254,-0.2535,-0.2535,30
2026-06-15 09:15:00+05:30,MRF.NS,1.3788,5.987,129650.0,127200.0,2450.0,1.9261,1.6784,1.407,1.0388,1
2026-06-16 09:15:00+05:30,MRF.NS,1.0062,0.2263,129575.0,128705.0,870.0,0.6718,-0.163,-0.0155,-0.1009,19
2026-06-17 09:15:00+05:30,MRF.NS,0.2682,0.3966,129240.0,128250.0,990.0,0.7675,0.1167,-0.1868,-0.0934,15
2026-06-18 09:15:00+05:30,MRF.NS,0.0039,1.0667,129675.0,129250.0,425.0,0.3288,0.0039,-0.1082,-0.3168,30
2026-06-19 09:15:00+05:30,MRF.NS,0.2299,2.8977,130395.0,129100.0,1295.0,0.9946,-0.3073,-0.2881,-0.4839,7
2026-06-22 09:15:00+05:30,MRF.NS,0.3098,0.2863,129400.0,128700.0,700.0,0.5439,0.6235,0.7475,1.2393,25
2026-06-23 09:15:00+05:30,MRF.NS,0.0456,5.0685,132500.0,131000.0,1500.0,1.1402,0.0227,0.0151,-0.1286,9
2026-06-24 09:15:00+05:30,MRF.NS,0.0419,0.4095,131750.0,130650.0,1100.0,0.8378,-0.3625,-0.6602,-0.2633,13
2026-06-25 09:15:00+05:30,MRF.NS,0.5936,0.7921,131715.0,130800.0,915.0,0.6967,0.0649,-0.0267,0.0687,15
2026-04-06 09:15:00+05:30,PIIND.NS,0.8115,2.3631,2819.8999,2762.2,57.7,2.0462,0.5125,0.6497,1.3679,13
2026-04-07 09:15:00+05:30,PIIND.NS,0.2573,0.2322,2845.0,2794.3999,50.6001,1.7786,-0.6074,-0.5933,-0.2401,12
2026-04-08 09:15:00+05:30,PIIND.NS,2.1127,3.2624,2938.1001,2900.0,38.1001,1.3138,0.2133,-0.0206,-0.3785,22
2026-04-09 09:15:00+05:30,PIIND.NS,0.3339,0.5496,2884.6001,2850.0,34.6001,1.1995,-0.5513,-1.4864,-1.4899,19
2026-04-10 09:15:00+05:30,PIIND.NS,0.4166,2.0954,2936.5,2892.7,43.8,1.5142,0.222,0.3039,-0.0034,12
2026-04-13 09:15:00+05:30,PIIND.NS,1.5464,0.3421,2903.1001,2857.0,46.1001,1.588,-0.0864,0.4699,0.9847,14
2026-04-15 09:15:00+05:30,PIIND.NS,1.0586,2.0939,2964.8,2921.3999,43.4001,1.4761,0.5003,1.072,1.9874,9
2026-04-16 09:15:00+05:30,PIIND.NS,0.6111,1.4866,3101.3,3070.7,30.6001,0.9939,-0.5501,-0.8789,-0.1042,21
2026-04-17 09:15:00+05:30,PIIND.NS,0.0674,1.4965,3147.6001,3107.8999,39.7002,1.2741,-0.7615,-0.5576,-0.2485,9
2026-04-20 09:15:00+05:30,PIIND.NS,0.3819,0.7944,3152.1001,3103.3,48.8,1.5591,-1.0311,-1.2825,-3.1507,12
2026-04-21 09:15:00+05:30,PIIND.NS,0.3602,1.6381,3075.8999,3025.3999,50.5,1.6628,0.2547,0.1632,0.7509,2
2026-04-22 09:15:00+05:30,PIIND.NS,0.0099,0.28,3027.0,3000.2,26.8,0.8871,0.7064,0.773,0.4765,15
2026-04-23 09:15:00+05:30,PIIND.NS,0.0984,2.2683,3079.7,3042.7,37.0,1.2142,0.0522,0.1403,0.3751,12
2026-04-24 09:15:00+05:30,PIIND.NS,0.2802,0.7685,3098.2,3078.2,20.0,0.6497,0.0162,0.2883,1.1403,30
2026-04-27 09:15:00+05:30,PIIND.NS,0.0195,1.1007,3115.0,3080.6001,34.3999,1.1167,0.4095,0.0516,0.1161,20
2026-04-28 09:15:00+05:30,PIIND.NS,0.1459,0.3021,3099.7,3072.7,27.0,0.8769,0.1561,0.1918,2.1522,17
2026-04-29 09:15:00+05:30,PIIND.NS,1.3688,5.0373,3159.0,3139.5,19.5,0.621,0.2374,-0.3989,0.1013,28
2026-04-30 09:15:00+05:30,PIIND.NS,0.0356,0.2688,3090.0,3051.6001,38.3999,1.2427,0.19,-0.0393,-0.9991,13
2026-05-04 09:15:00+05:30,PIIND.NS,0.3666,1.3535,3115.0,3066.0,49.0,1.5982,0.058,0.3836,-0.3772,8
2026-05-05 09:15:00+05:30,PIIND.NS,0.5086,1.7401,3032.0,3009.0,23.0,0.7586,-0.2819,-0.1824,-0.2487,24
2026-05-06 09:15:00+05:30,PIIND.NS,0.4313,0.7997,3058.3,3021.1001,37.2,1.2288,0.0,0.0984,1.312,11
2026-05-07 09:15:00+05:30,PIIND.NS,0.3899,0.7283,3105.3999,3072.5,32.8999,1.0647,-0.1328,0.5313,0.7938,10
2026-05-08 09:15:00+05:30,PIIND.NS,0.0516,2.7113,3134.1001,3091.6001,42.5,1.371,-0.9481,-0.8204,-0.7885,10
2026-05-11 09:15:00+05:30,PIIND.NS,1.1444,0.3881,3094.8,3066.0,28.8,0.9365,-0.8063,-0.9131,-0.7512,22
2026-05-12 09:15:00+05:30,PIIND.NS,0.0679,1.2555,3088.7,3025.0,63.7,2.0624,0.4959,0.4959,0.8628,4
2026-05-13 09:15:00+05:30,PIIND.NS,0.0434,1.1742,3032.1001,2998.8999,33.2002,1.1071,-0.2381,-0.1455,0.8102,17
2026-05-14 09:15:00+05:30,PIIND.NS,0.4194,1.8142,3098.8999,3062.6001,36.2998,1.1843,0.0032,0.2069,1.3644,11
2026-05-15 09:15:00+05:30,PIIND.NS,0.6591,0.7118,3130.8,3088.5,42.3,1.3511,-0.2349,0.1544,0.3829,9
2026-05-18 09:15:00+05:30,PIIND.NS,0.5128,0.3632,3104.0,3058.8,45.2,1.4562,0.3858,-0.1765,0.1373,5
2026-05-19 09:15:00+05:30,PIIND.NS,0.1195,1.486,3134.0,3094.8999,39.1001,1.2613,0.1666,0.6918,1.2652,9
2026-05-20 09:15:00+05:30,PIIND.NS,7.0985,33.018,2913.6001,2865.8,47.8,1.6467,0.9741,0.9016,0.6563,5
2026-05-21 09:15:00+05:30,PIIND.NS,0.1834,0.2631,2895.3,2860.2,35.1001,1.2123,-0.586,-0.4186,-0.8372,7
2026-05-22 09:15:00+05:30,PIIND.NS,0.7079,0.4708,2764.8999,2742.0,22.8999,0.8297,0.0254,0.0763,0.9302,14
2026-05-25 09:15:00+05:30,PIIND.NS,0.5179,0.3418,2807.8999,2789.7,18.2,0.6512,-0.3961,-0.1499,0.5316,22
2026-05-26 09:15:00+05:30,PIIND.NS,0.2808,0.496,2858.5,2839.2,19.3,0.6755,-0.1892,-0.0701,-0.3819,22
2026-05-27 09:15:00+05:30,PIIND.NS,0.215,2.2956,2863.6001,2833.8999,29.7002,1.0443,0.2989,0.2743,0.2743,11
2026-05-29 09:15:00+05:30,PIIND.NS,0.3796,0.3763,2866.0,2831.3999,34.6001,1.2116,-0.3209,-0.2363,-0.5149,14
2026-06-01 09:15:00+05:30,PIIND.NS,0.5333,2.4729,2789.8,2762.5,27.3,0.9786,-0.0579,-0.5389,-0.5498,24
2026-06-02 09:15:00+05:30,PIIND.NS,0.9768,2.1869,2700.8999,2660.2,40.7,1.5208,0.4968,0.6673,0.6562,6
2026-06-03 09:15:00+05:30,PIIND.NS,0.0839,0.5071,2742.1001,2716.5,25.6001,0.9336,-0.0257,-0.3273,-0.331,25
2026-06-04 09:15:00+05:30,PIIND.NS,0.1242,2.1361,2742.8999,2710.0,32.8999,1.203,-0.335,0.0331,-0.1252,14
2026-06-05 09:15:00+05:30,PIIND.NS,0.362,0.1164,2745.0,2717.3,27.7,1.0194,0.2372,0.2372,0.8468,8
2026-06-08 09:15:00+05:30,PIIND.NS,0.7322,1.368,2698.0,2682.8,15.2,0.5634,-0.4937,0.2005,0.6014,30
2026-06-09 09:15:00+05:30,PIIND.NS,0.8468,2.3658,2734.0,2696.0,38.0,1.4056,0.2319,0.5043,0.2871,5
2026-06-10 09:15:00+05:30,PIIND.NS,0.5368,3.4888,2880.0,2844.1001,35.8999,1.2581,-0.6888,-1.0279,-1.8216,12
2026-06-11 09:15:00+05:30,PIIND.NS,0.6854,0.3921,2804.7,2772.2,32.5,1.1621,0.592,0.1112,0.2224,10
2026-06-12 09:15:00+05:30,PIIND.NS,0.4455,0.2483,2836.6001,2816.3999,20.2002,0.7167,0.2797,-0.1841,0.1841,20
2026-06-15 09:15:00+05:30,PIIND.NS,0.9677,6.0371,2920.3999,2869.2,51.2,1.7845,-0.6955,-0.9227,-1.2704,3
2026-06-16 09:15:00+05:30,PIIND.NS,0.7067,0.2907,2867.6001,2831.8,35.8,1.2561,-0.0349,0.7083,0.6281,5
2026-06-17 09:15:00+05:30,PIIND.NS,0.0209,0.9983,2893.0,2862.0,31.0,1.0769,-0.3591,-0.6346,-0.6415,9
2026-06-18 09:15:00+05:30,PIIND.NS,0.0352,1.4297,2851.6001,2830.2,21.4001,0.7535,0.2497,0.1583,-0.0317,14
2026-06-19 09:15:00+05:30,PIIND.NS,0.2108,0.3727,2840.8,2820.0,20.8,0.7324,-0.0141,-0.1307,-0.2225,17
2026-06-22 09:15:00+05:30,PIIND.NS,0.3103,1.7732,2823.6001,2811.6001,12.0,0.4267,-0.0746,0.4155,0.1101,27
2026-06-23 09:15:00+05:30,PIIND.NS,0.1889,0.6026,2819.1001,2804.8,14.3,0.5087,-0.3196,0.1598,-0.0426,28
2026-06-24 09:15:00+05:30,PIIND.NS,0.181,3.0722,2770.7,2750.0,20.7,0.7481,-0.08,-0.5527,0.0691,17
2026-06-25 09:15:00+05:30,PIIND.NS,0.9174,0.5996,2772.8999,2757.5,15.3999,0.5556,0.0073,-0.2321,0.1487,23
2026-04-06 09:15:00+05:30,POLYCAB.NS,0.4582,0.7037,6928.5,6820.0,108.5,1.571,1.0245,1.0826,0.792,21
2026-04-07 09:15:00+05:30,POLYCAB.NS,0.5895,0.7305,7008.0,6949.5,58.5,0.8359,-0.4357,-0.2786,1.493,28
2026-04-08 09:15:00+05:30,POLYCAB.NS,3.6169,3.3267,7636.5,7491.5,145.0,1.9355,0.2585,0.5832,0.57,9
2026-04-09 09:15:00+05:30,POLYCAB.NS,0.2236,0.7708,7657.5,7521.0,136.5,1.7991,-0.752,-1.3078,-1.0789,9
2026-04-10 09:15:00+05:30,POLYCAB.NS,0.486,1.0648,7793.5,7649.5,144.0,1.8825,-0.2332,-0.2656,-0.0583,3
2026-04-13 09:15:00+05:30,POLYCAB.NS,1.553,1.0736,7601.0,7457.0,144.0,1.9009,-1.6985,-1.3825,-1.5734,9
2026-04-15 09:15:00+05:30,POLYCAB.NS,2.8759,0.6686,7762.5,7704.0,58.5,0.7536,0.1034,0.2521,0.459,27
2026-04-16 09:15:00+05:30,POLYCAB.NS,0.7707,0.5142,7873.5,7810.0,63.5,0.8094,-0.516,-0.5096,-0.2994,24
2026-04-17 09:15:00+05:30,POLYCAB.NS,0.2271,4.0807,8083.0,7918.0,165.0,2.077,-0.1858,0.644,1.1579,2
2026-04-20 09:15:00+05:30,POLYCAB.NS,0.1038,0.7096,8283.0,8057.0,226.0,2.762,-0.6808,-0.541,-0.3708,1
2026-04-21 09:15:00+05:30,POLYCAB.NS,0.2433,0.3752,8301.5,8200.0,101.5,1.2378,-0.1751,-0.2294,-0.7426,7
2026-04-22 09:15:00+05:30,POLYCAB.NS,0.1635,1.3105,7959.5,7903.5,56.0,0.7053,-0.0126,0.1892,0.8261,23
2026-04-23 09:15:00+05:30,POLYCAB.NS,0.4728,1.2295,8085.0,7970.0,115.0,1.4375,0.2306,0.9723,0.7916,6
2026-04-24 09:15:00+05:30,POLYCAB.NS,0.3078,1.591,8084.5,7983.5,101.0,1.2651,-0.3302,-0.1308,-0.0934,11
2026-04-27 09:15:00+05:30,POLYCAB.NS,0.5783,0.4556,8134.5,8064.5,70.0,0.8655,0.1115,0.8114,0.0929,25
2026-04-28 09:15:00+05:30,POLYCAB.NS,0.0683,1.4139,8184.5,8053.0,131.5,1.6329,0.2334,0.2702,0.0123,3
2026-04-29 09:15:00+05:30,POLYCAB.NS,0.3203,0.6561,8335.0,8275.0,60.0,0.7228,-0.8958,-0.9078,-0.6793,24
2026-04-30 09:15:00+05:30,POLYCAB.NS,0.4174,0.9074,8111.0,8042.5,68.5,0.8445,0.2171,-0.1675,-0.9988,24
2026-05-04 09:15:00+05:30,POLYCAB.NS,0.1421,2.4307,8185.0,8068.5,116.5,1.4418,0.0061,0.2934,-0.2201,10
2026-05-05 09:15:00+05:30,POLYCAB.NS,0.779,1.2882,8280.0,8162.0,118.0,1.4252,-0.2358,0.4475,-0.8526,7
2026-05-06 09:15:00+05:30,POLYCAB.NS,0.8383,0.8414,8475.0,8371.0,104.0,1.2352,0.1134,0.8179,0.4239,10
2026-05-07 09:15:00+05:30,POLYCAB.NS,1.218,6.4201,8939.0,8518.0,421.0,4.9425,-1.0173,-0.9667,-0.0899,1
2026-05-08 09:15:00+05:30,POLYCAB.NS,0.476,0.3605,9136.5,8990.0,146.5,1.6296,0.0493,0.0877,-0.1863,4
2026-05-11 09:15:00+05:30,POLYCAB.NS,0.7927,0.3394,9133.5,9005.0,128.5,1.426,-0.1045,-0.352,-0.209,10
2026-05-12 09:15:00+05:30,POLYCAB.NS,0.1931,1.1024,9154.5,9080.0,74.5,0.8205,0.0932,0.4385,0.6962,24
2026-05-13 09:15:00+05:30,POLYCAB.NS,0.3547,0.6234,9070.0,8933.0,137.0,1.524,-0.3178,0.0502,0.184,9
2026-05-14 09:15:00+05:30,POLYCAB.NS,0.5843,0.6239,9021.5,8952.0,69.5,0.7764,-0.2,-0.6278,0.1,23
2026-05-15 09:15:00+05:30,POLYCAB.NS,0.3359,1.8728,9264.0,9113.0,151.0,1.6306,0.7078,0.5322,0.4664,7
2026-05-18 09:15:00+05:30,POLYCAB.NS,0.7965,0.8881,9092.0,8991.0,101.0,1.1109,-0.0832,-0.5381,-0.3051,16
2026-05-19 09:15:00+05:30,POLYCAB.NS,0.1912,0.3941,9168.5,9109.5,59.0,0.6435,0.3343,0.7562,0.811,26
2026-05-20 09:15:00+05:30,POLYCAB.NS,0.9386,2.0309,9096.0,9016.5,79.5,0.8759,0.2158,0.935,1.2614,18
2026-05-21 09:15:00+05:30,POLYCAB.NS,0.5762,1.3852,9309.0,9241.0,68.0,0.7351,0.2591,-0.2645,-0.2645,22
2026-05-22 09:15:00+05:30,POLYCAB.NS,0.2719,0.2754,9248.5,9204.0,44.5,0.4827,0.1517,0.0163,0.195,30
2026-05-25 09:15:00+05:30,POLYCAB.NS,0.4318,3.4535,9346.0,9296.0,50.0,0.5374,0.0803,0.5569,0.5141,28
2026-05-26 09:15:00+05:30,POLYCAB.NS,0.2764,0.392,9424.0,9366.0,58.0,0.6184,-0.2126,-0.0585,0.2179,24
2026-05-27 09:15:00+05:30,POLYCAB.NS,0.2648,1.9225,9691.5,9604.5,87.0,0.9058,-0.3,-0.419,-0.1397,18
2026-05-29 09:15:00+05:30,POLYCAB.NS,0.207,1.1712,9721.5,9658.0,63.5,0.6557,-0.2839,-0.2633,-0.5265,30
