Datetime,Symbol,RVOL,Future_15m,Future_30m,Future_60m,Rank
2026-06-15 09:15:00+05:30,BRITANNIA.NS,1.7174,-0.0673,-0.0673,0.2307,12
2026-06-15 09:30:00+05:30,BRITANNIA.NS,1.1495,0.0,0.2886,0.6254,18
2026-06-15 09:45:00+05:30,BRITANNIA.NS,0.8442,0.2886,0.2982,0.7601,21
2026-06-15 10:00:00+05:30,BRITANNIA.NS,0.6527,0.0096,0.3358,0.1631,20
2026-06-15 10:15:00+05:30,BRITANNIA.NS,0.2706,0.3261,0.4604,0.4029,29
2026-06-15 10:30:00+05:30,BRITANNIA.NS,0.8452,0.1339,-0.1721,-0.306,10
2026-06-15 10:45:00+05:30,BRITANNIA.NS,0.5407,-0.3055,-0.0573,-0.592,17
2026-06-15 11:00:00+05:30,BRITANNIA.NS,0.4954,0.249,-0.1341,-0.3927,16
2026-06-15 11:15:00+05:30,BRITANNIA.NS,0.2779,-0.3822,-0.535,-0.8694,25
2026-06-15 11:30:00+05:30,BRITANNIA.NS,1.1841,-0.1534,-0.2589,-0.3932,4
2026-06-15 11:45:00+05:30,BRITANNIA.NS,1.126,-0.1057,-0.3362,-0.2017,6
2026-06-15 12:00:00+05:30,BRITANNIA.NS,0.3372,-0.2308,-0.1346,-0.1923,24
2026-06-15 12:15:00+05:30,BRITANNIA.NS,0.2948,0.0964,0.1349,0.0964,28
2026-06-15 12:30:00+05:30,BRITANNIA.NS,0.2968,0.0385,-0.0578,0.1637,23
2026-06-15 12:45:00+05:30,BRITANNIA.NS,0.5333,-0.0962,-0.0385,0.2502,15
2026-06-15 13:00:00+05:30,BRITANNIA.NS,0.2501,0.0578,0.2216,0.3276,27
2026-06-15 13:15:00+05:30,BRITANNIA.NS,0.2325,0.1637,0.2889,0.4236,27
2026-06-15 13:30:00+05:30,BRITANNIA.NS,0.3345,0.125,0.1057,0.3076,22
2026-06-15 13:45:00+05:30,BRITANNIA.NS,0.2892,-0.0192,0.1344,0.192,26
2026-06-15 14:00:00+05:30,BRITANNIA.NS,0.5107,0.1536,0.2017,-0.3361,17
2026-06-15 14:15:00+05:30,BRITANNIA.NS,0.6795,0.0479,0.0575,-0.2972,18
2026-06-15 14:30:00+05:30,BRITANNIA.NS,0.6815,0.0096,-0.5367,-0.2396,20
2026-06-15 14:45:00+05:30,BRITANNIA.NS,2.811,-0.5462,-0.3545,-0.3737,2
2026-06-15 15:00:00+05:30,BRITANNIA.NS,7.9377,0.1927,0.2987,0.106,2
2026-06-15 15:15:00+05:30,BRITANNIA.NS,4.2703,0.1058,-0.0192,-0.2404,8
2026-06-16 09:15:00+05:30,BRITANNIA.NS,1.0981,-0.1249,-0.1921,-0.2113,11
2026-06-16 09:30:00+05:30,BRITANNIA.NS,1.1581,-0.0673,-0.2212,-0.1443,10
2026-06-16 09:45:00+05:30,BRITANNIA.NS,0.4826,-0.154,-0.0192,-0.0674,16
2026-06-16 10:00:00+05:30,BRITANNIA.NS,0.422,0.135,0.0771,0.2217,20
2026-06-16 10:15:00+05:30,BRITANNIA.NS,0.3257,-0.0578,-0.0481,0.4043,24
2026-06-16 10:30:00+05:30,BRITANNIA.NS,0.2188,0.0096,0.1445,0.2119,24
2026-06-16 10:45:00+05:30,BRITANNIA.NS,0.2757,0.1348,0.4527,0.3082,26
2026-06-16 11:00:00+05:30,BRITANNIA.NS,7.7675,0.3174,0.0673,0.0962,1
2026-06-16 11:15:00+05:30,BRITANNIA.NS,1.267,-0.2493,-0.1438,-0.2397,6
2026-06-16 11:30:00+05:30,BRITANNIA.NS,0.2015,0.1057,0.0288,0.0,26
2026-06-16 11:45:00+05:30,BRITANNIA.NS,0.4838,-0.0768,-0.096,-0.096,11
2026-06-16 12:00:00+05:30,BRITANNIA.NS,0.4044,-0.0192,-0.0288,-0.0769,18
2026-06-16 12:15:00+05:30,BRITANNIA.NS,0.3008,-0.0096,0.0,0.0,22
2026-06-16 12:30:00+05:30,BRITANNIA.NS,0.6635,0.0096,-0.0481,0.0673,8
2026-06-16 12:45:00+05:30,BRITANNIA.NS,0.1666,-0.0577,0.0,0.0096,28
2026-06-16 13:00:00+05:30,BRITANNIA.NS,0.1673,0.0577,0.1154,0.1731,29
2026-06-16 13:15:00+05:30,BRITANNIA.NS,0.2916,0.0577,0.0096,0.0192,23
2026-06-16 13:30:00+05:30,BRITANNIA.NS,0.1843,-0.048,0.0576,0.0864,28
2026-06-16 13:45:00+05:30,BRITANNIA.NS,0.2242,0.1057,0.0096,0.1634,25
2026-06-16 14:00:00+05:30,BRITANNIA.NS,0.2213,-0.096,0.0288,0.096,26
2026-06-16 14:15:00+05:30,BRITANNIA.NS,0.8163,0.1249,0.1537,0.269,22
2026-06-16 14:30:00+05:30,BRITANNIA.NS,0.6518,0.0288,0.0672,0.1344,24
2026-06-16 14:45:00+05:30,BRITANNIA.NS,0.6017,0.0384,0.1151,0.0192,25
2026-06-16 15:00:00+05:30,BRITANNIA.NS,1.6836,0.0767,0.0671,0.048,25
2026-06-16 15:15:00+05:30,BRITANNIA.NS,2.846,-0.0096,-0.0958,0.0287,18
2026-06-17 09:15:00+05:30,BRITANNIA.NS,0.9729,-0.0863,-0.0192,0.0671,15
2026-06-17 09:30:00+05:30,BRITANNIA.NS,0.7273,0.0671,0.1247,0.0767,21
2026-06-17 09:45:00+05:30,BRITANNIA.NS,0.3101,0.0575,0.0863,0.0959,29
2026-06-17 10:00:00+05:30,BRITANNIA.NS,0.7938,0.0287,-0.0479,0.0383,16
2026-06-17 10:15:00+05:30,BRITANNIA.NS,2.5334,-0.0766,0.0096,-0.0096,1
2026-06-17 10:30:00+05:30,BRITANNIA.NS,3.1806,0.0863,0.0863,0.0096,2
2026-06-17 10:45:00+05:30,BRITANNIA.NS,0.8606,0.0,-0.0192,-0.1628,13
2026-06-17 11:00:00+05:30,BRITANNIA.NS,0.859,-0.0192,-0.0766,-0.1628,15
2026-06-17 11:15:00+05:30,BRITANNIA.NS,0.3938,-0.0575,-0.1437,-0.3065,22
2026-06-17 11:30:00+05:30,BRITANNIA.NS,6.7961,-0.0863,-0.0863,-0.4217,1
2026-06-17 11:45:00+05:30,BRITANNIA.NS,3.7742,0.0,-0.1631,-0.1343,1
2026-06-17 12:00:00+05:30,BRITANNIA.NS,0.1218,-0.1631,-0.3357,-0.0576,29
2026-06-17 12:15:00+05:30,BRITANNIA.NS,0.6181,-0.1729,0.0288,0.0673,11
2026-06-17 12:30:00+05:30,BRITANNIA.NS,1.1469,0.2021,0.2791,0.3369,6
2026-06-17 12:45:00+05:30,BRITANNIA.NS,1.015,0.0768,0.0384,0.1825,4
2026-06-17 13:00:00+05:30,BRITANNIA.NS,0.5325,-0.0384,0.0576,0.2303,19
2026-06-17 13:15:00+05:30,BRITANNIA.NS,0.2175,0.096,0.144,0.1536,30
2026-06-17 13:30:00+05:30,BRITANNIA.NS,0.274,0.048,0.1727,0.0767,27
2026-06-17 13:45:00+05:30,BRITANNIA.NS,0.5486,0.1246,0.0096,0.1822,15
2026-06-17 14:00:00+05:30,BRITANNIA.NS,1.3459,-0.1149,-0.0958,0.2107,5
2026-06-17 14:15:00+05:30,BRITANNIA.NS,1.3768,0.0192,0.1726,0.278,6
2026-06-17 14:30:00+05:30,BRITANNIA.NS,0.8589,0.1534,0.3067,-0.1246,18
2026-06-17 14:45:00+05:30,BRITANNIA.NS,1.1265,0.1531,0.1053,-0.2105,17
2026-06-17 15:00:00+05:30,BRITANNIA.NS,2.0568,-0.0478,-0.43,-0.2962,18
2026-06-17 15:15:00+05:30,BRITANNIA.NS,1.9873,-0.3824,-0.3155,-0.1721,24
2026-06-18 09:15:00+05:30,BRITANNIA.NS,1.0726,0.0672,0.1344,0.2111,9
2026-06-18 09:30:00+05:30,BRITANNIA.NS,0.5294,0.0671,0.1439,-0.0288,21
2026-06-18 09:45:00+05:30,BRITANNIA.NS,0.279,0.0767,0.0767,-0.0767,26
2026-06-18 10:00:00+05:30,BRITANNIA.NS,0.3711,0.0,-0.1724,-0.0862,21
2026-06-18 10:15:00+05:30,BRITANNIA.NS,0.1886,-0.1724,-0.1532,0.0766,28
2026-06-18 10:30:00+05:30,BRITANNIA.NS,0.3376,0.0192,0.0863,0.0863,23
2026-06-18 10:45:00+05:30,BRITANNIA.NS,0.5303,0.0671,0.2302,0.0767,13
2026-06-18 11:00:00+05:30,BRITANNIA.NS,0.5749,0.1629,0.0,0.0958,12
2026-06-18 11:15:00+05:30,BRITANNIA.NS,1.6336,-0.1627,-0.1531,0.0574,2
2026-06-18 11:30:00+05:30,BRITANNIA.NS,8.2069,0.0096,0.0958,0.278,1
2026-06-18 11:45:00+05:30,BRITANNIA.NS,4.7071,0.0863,0.2108,0.345,1
2026-06-18 12:00:00+05:30,BRITANNIA.NS,1.0885,0.1245,0.1819,0.1341,3
2026-06-18 12:15:00+05:30,BRITANNIA.NS,0.1543,0.0574,0.1339,-0.1243,29
2026-06-18 12:30:00+05:30,BRITANNIA.NS,0.3911,0.0765,-0.0478,-0.0574,19
2026-06-18 12:45:00+05:30,BRITANNIA.NS,0.1792,-0.1242,-0.2579,-0.2388,28
2026-06-18 13:00:00+05:30,BRITANNIA.NS,0.1243,-0.1339,-0.0096,-0.2391,29
2026-06-18 13:15:00+05:30,BRITANNIA.NS,0.2279,0.1245,0.0192,-0.1149,26
2026-06-18 13:30:00+05:30,BRITANNIA.NS,0.2178,-0.1052,-0.2295,-0.1148,28
2026-06-18 13:45:00+05:30,BRITANNIA.NS,3.6422,-0.1245,-0.134,0.2202,1
2026-06-18 14:00:00+05:30,BRITANNIA.NS,1.7076,-0.0096,0.115,0.5943,5
2026-06-18 14:15:00+05:30,BRITANNIA.NS,0.9322,0.1246,0.3547,0.5656,13
2026-06-18 14:30:00+05:30,BRITANNIA.NS,1.0279,0.2298,0.4787,-0.0096,15
2026-06-18 14:45:00+05:30,BRITANNIA.NS,1.2645,0.2484,0.2102,-0.4203,16
2026-06-18 15:00:00+05:30,BRITANNIA.NS,1.5306,-0.0381,-0.486,-0.648,29
2026-06-18 15:15:00+05:30,BRITANNIA.NS,1.9737,-0.448,-0.6292,-0.5338,27
2026-06-19 09:15:00+05:30,BRITANNIA.NS,0.2558,-0.1819,-0.1628,-0.2298,28
2026-06-19 09:30:00+05:30,BRITANNIA.NS,0.2376,0.0192,0.0959,-0.0959,28
2026-06-19 09:45:00+05:30,BRITANNIA.NS,0.2235,0.0767,-0.0671,-0.1726,27
2026-06-19 10:00:00+05:30,BRITANNIA.NS,0.2108,-0.1438,-0.1917,-0.1246,30
2026-06-19 10:15:00+05:30,BRITANNIA.NS,0.155,-0.048,-0.1056,0.0288,28
2026-06-19 10:30:00+05:30,BRITANNIA.NS,0.2079,-0.0576,0.0672,0.1824,28
2026-06-19 10:45:00+05:30,BRITANNIA.NS,0.5218,0.1249,0.1345,0.2114,12
2026-06-19 11:00:00+05:30,BRITANNIA.NS,0.1125,0.0096,0.1152,0.0096,28
2026-06-19 11:15:00+05:30,BRITANNIA.NS,0.1289,0.1055,0.0768,-0.0384,28
2026-06-19 11:30:00+05:30,BRITANNIA.NS,0.1919,-0.0288,-0.1054,-0.0958,25
2026-06-19 11:45:00+05:30,BRITANNIA.NS,0.125,-0.0767,-0.1151,-0.0288,29
2026-06-19 12:00:00+05:30,BRITANNIA.NS,0.3605,-0.0384,0.0096,-0.2015,17
2026-06-19 12:15:00+05:30,BRITANNIA.NS,0.1196,0.048,0.0864,-0.4511,29
2026-06-19 12:30:00+05:30,BRITANNIA.NS,1.0873,0.0384,-0.2111,-0.3742,8
2026-06-19 12:45:00+05:30,BRITANNIA.NS,0.5914,-0.2494,-0.5371,-0.4124,9
2026-06-19 13:00:00+05:30,BRITANNIA.NS,0.9929,-0.2884,-0.1634,-0.3173,9
2026-06-19 13:15:00+05:30,BRITANNIA.NS,1.1127,0.1253,0.1253,0.1543,4
2026-06-19 13:30:00+05:30,BRITANNIA.NS,0.6889,0.0,-0.1541,0.0674,9
2026-06-19 13:45:00+05:30,BRITANNIA.NS,0.3228,-0.1541,0.0289,-0.0289,22
2026-06-19 14:00:00+05:30,BRITANNIA.NS,1.0834,0.1833,0.2218,0.2411,5
2026-06-19 14:15:00+05:30,BRITANNIA.NS,4.5505,0.0385,-0.0578,0.0866,2
2026-06-19 14:30:00+05:30,BRITANNIA.NS,0.8911,-0.0962,0.0192,0.1155,17
2026-06-19 14:45:00+05:30,BRITANNIA.NS,3.0927,0.1156,0.1445,0.0,7
2026-06-19 15:00:00+05:30,BRITANNIA.NS,11.6858,0.0289,0.0962,0.0674,9
2026-06-19 15:15:00+05:30,BRITANNIA.NS,9.0552,0.0673,-0.1443,0.1924,5
2026-06-22 09:15:00+05:30,BRITANNIA.NS,0.5021,-0.2115,-0.0288,0.1826,23
2026-06-22 09:30:00+05:30,BRITANNIA.NS,0.4263,0.183,0.3372,0.2794,19
2026-06-22 09:45:00+05:30,BRITANNIA.NS,0.3841,0.1538,0.2115,0.2115,17
2026-06-22 10:00:00+05:30,BRITANNIA.NS,2.8317,0.0576,-0.0576,0.0096,4
2026-06-22 10:15:00+05:30,BRITANNIA.NS,0.2308,-0.1151,0.0,0.1823,24
2026-06-22 10:30:00+05:30,BRITANNIA.NS,0.2272,0.1153,0.0672,0.4323,20
2026-06-22 10:45:00+05:30,BRITANNIA.NS,0.2473,-0.048,0.1823,0.2303,23
2026-06-22 11:00:00+05:30,BRITANNIA.NS,0.219,0.2304,0.3648,0.192,22
2026-06-22 11:15:00+05:30,BRITANNIA.NS,0.348,0.1341,0.0479,-0.2969,19
2026-06-22 11:30:00+05:30,BRITANNIA.NS,0.3494,-0.0861,-0.1722,-0.4304,17
2026-06-22 11:45:00+05:30,BRITANNIA.NS,0.2942,-0.0862,-0.3446,-0.1819,15
2026-06-22 12:00:00+05:30,BRITANNIA.NS,0.2272,-0.2587,-0.2587,-0.2587,19
2026-06-22 12:15:00+05:30,BRITANNIA.NS,0.8137,0.0,0.1633,0.0096,4
2026-06-22 12:30:00+05:30,BRITANNIA.NS,0.3354,0.1633,0.0,0.0,13
2026-06-22 12:45:00+05:30,BRITANNIA.NS,0.4645,-0.163,-0.1534,-0.163,7
2026-06-22 13:00:00+05:30,BRITANNIA.NS,0.3082,0.0096,0.0,0.0,17
2026-06-22 13:15:00+05:30,BRITANNIA.NS,0.2813,-0.0096,-0.0096,-0.0672,15
2026-06-22 13:30:00+05:30,BRITANNIA.NS,0.2649,0.0,0.0,0.0,22
2026-06-22 13:45:00+05:30,BRITANNIA.NS,0.2801,0.0,-0.0576,0.0,15
2026-06-22 14:00:00+05:30,BRITANNIA.NS,0.4758,-0.0576,0.0,0.3362,12
2026-06-22 14:15:00+05:30,BRITANNIA.NS,1.821,0.0577,0.0577,0.298,4
2026-06-22 14:30:00+05:30,BRITANNIA.NS,1.4451,0.0,0.3362,0.5091,13
2026-06-22 14:45:00+05:30,BRITANNIA.NS,1.5728,0.3362,0.2402,0.7493,14
2026-06-22 15:00:00+05:30,BRITANNIA.NS,6.6766,-0.0957,0.1723,0.5936,7
2026-06-22 15:15:00+05:30,BRITANNIA.NS,6.4477,0.2683,0.5079,0.7571,6
2026-06-23 09:15:00+05:30,BRITANNIA.NS,0.4639,0.2389,0.4205,0.3823,28
2026-06-23 09:30:00+05:30,BRITANNIA.NS,0.9969,0.1812,0.2479,0.2479,22
2026-06-23 09:45:00+05:30,BRITANNIA.NS,0.8467,0.0666,-0.0381,-0.0857,23
2026-06-23 10:00:00+05:30,BRITANNIA.NS,0.3182,-0.1046,0.0,0.1332,29
2026-06-23 10:15:00+05:30,BRITANNIA.NS,0.3292,0.1047,-0.0476,0.2952,30
2026-06-23 10:30:00+05:30,BRITANNIA.NS,0.7345,-0.1522,0.1332,0.2568,16
2026-06-23 10:45:00+05:30,BRITANNIA.NS,0.4231,0.2858,0.3429,0.0572,20
2026-06-23 11:00:00+05:30,BRITANNIA.NS,0.626,0.057,0.1235,-0.2945,15
2026-06-23 11:15:00+05:30,BRITANNIA.NS,0.8419,0.0665,-0.2848,-0.4367,14
2026-06-23 11:30:00+05:30,BRITANNIA.NS,0.4212,-0.351,-0.4174,-0.7589,23
2026-06-23 11:45:00+05:30,BRITANNIA.NS,1.0175,-0.0666,-0.1523,-0.3618,14
2026-06-23 12:00:00+05:30,BRITANNIA.NS,0.5355,-0.0857,-0.343,-0.3334,18
2026-06-23 12:15:00+05:30,BRITANNIA.NS,1.1716,-0.2574,-0.2098,-0.2479,5
2026-06-23 12:30:00+05:30,BRITANNIA.NS,0.6423,0.0478,0.0096,-0.0096,8
2026-06-23 12:45:00+05:30,BRITANNIA.NS,0.3551,-0.0382,-0.0382,-0.2389,22
2026-06-23 13:00:00+05:30,BRITANNIA.NS,0.3793,0.0,-0.0191,-0.0574,23
2026-06-23 13:15:00+05:30,BRITANNIA.NS,0.2385,-0.0191,-0.2007,0.2198,24
2026-06-23 13:30:00+05:30,BRITANNIA.NS,1.9914,-0.1816,-0.0382,0.2868,2
2026-06-23 13:45:00+05:30,BRITANNIA.NS,0.5325,0.1437,0.4214,0.6704,13
2026-06-23 14:00:00+05:30,BRITANNIA.NS,0.2337,0.2774,0.3252,0.3921,28
2026-06-23 14:15:00+05:30,BRITANNIA.NS,0.5928,0.0477,0.248,-0.2289,16
2026-06-23 14:30:00+05:30,BRITANNIA.NS,0.9027,0.2002,0.0667,0.6864,14
2026-06-23 14:45:00+05:30,BRITANNIA.NS,1.6302,-0.1332,-0.4757,-0.1617,7
2026-06-23 15:00:00+05:30,BRITANNIA.NS,3.4143,-0.343,0.6192,-0.362,12
2026-06-23 15:15:00+05:30,BRITANNIA.NS,3.5823,0.9655,0.3155,0.5831,9
2026-06-24 09:15:00+05:30,BRITANNIA.NS,1.0789,-0.6438,-0.9752,-0.0852,10
2026-06-24 09:30:00+05:30,BRITANNIA.NS,0.939,-0.3335,0.2668,0.4574,19
2026-06-24 09:45:00+05:30,BRITANNIA.NS,0.7565,0.6024,0.8987,0.9752,22
2026-06-24 10:00:00+05:30,BRITANNIA.NS,0.8491,0.2946,0.1901,0.1616,11
2026-06-24 10:15:00+05:30,BRITANNIA.NS,1.2499,-0.1042,0.0758,-0.2843,5
2026-06-24 10:30:00+05:30,BRITANNIA.NS,0.5113,0.1802,-0.0285,-0.2087,18
2026-06-24 10:45:00+05:30,BRITANNIA.NS,0.6464,-0.2083,-0.3598,-0.5208,11
2026-06-24 11:00:00+05:30,BRITANNIA.NS,0.3408,-0.1518,-0.1803,-0.3131,22
2026-06-24 11:15:00+05:30,BRITANNIA.NS,1.0253,-0.0285,-0.1616,-0.1806,2
2026-06-24 11:30:00+05:30,BRITANNIA.NS,0.6028,-0.1331,-0.1331,-0.1426,16
2026-06-24 11:45:00+05:30,BRITANNIA.NS,0.4473,0.0,-0.019,0.019,22
2026-06-24 12:00:00+05:30,BRITANNIA.NS,0.4412,-0.019,-0.0095,0.1808,19
2026-06-24 12:15:00+05:30,BRITANNIA.NS,0.676,0.0095,0.0381,0.2666,10
2026-06-24 12:30:00+05:30,BRITANNIA.NS,0.4104,0.0286,0.1904,0.3332,14
2026-06-24 12:45:00+05:30,BRITANNIA.NS,0.404,0.1618,0.2284,0.3045,10
2026-06-24 13:00:00+05:30,BRITANNIA.NS,0.5969,0.0665,0.1425,0.1425,8
2026-06-24 13:15:00+05:30,BRITANNIA.NS,0.5599,0.076,0.076,-0.1044,19
2026-06-24 13:30:00+05:30,BRITANNIA.NS,0.8929,0.0,0.0,-0.2846,13
2026-06-24 13:45:00+05:30,BRITANNIA.NS,0.6057,0.0,-0.1803,-0.1423,16
2026-06-24 14:00:00+05:30,BRITANNIA.NS,0.5378,-0.1803,-0.2846,-0.0474,22
2026-06-24 14:15:00+05:30,BRITANNIA.NS,0.8023,-0.1046,0.038,0.1996,20
2026-06-24 14:30:00+05:30,BRITANNIA.NS,1.1409,0.1427,0.2379,0.2284,16
2026-06-24 14:45:00+05:30,BRITANNIA.NS,5.7757,0.095,0.1615,0.2185,1
2026-06-24 15:00:00+05:30,BRITANNIA.NS,8.8836,0.0664,-0.0095,0.4841,2
2026-06-24 15:15:00+05:30,BRITANNIA.NS,4.6172,-0.0759,0.0569,0.1707,6
2026-06-25 09:15:00+05:30,BRITANNIA.NS,0.5268,0.1329,0.4936,0.0,23
2026-06-25 09:30:00+05:30,BRITANNIA.NS,0.4511,0.3603,0.1138,-0.2749,27
2026-06-25 09:45:00+05:30,BRITANNIA.NS,0.8095,-0.2456,-0.4912,-0.5573,20
2026-06-25 10:00:00+05:30,BRITANNIA.NS,0.5761,-0.2462,-0.3883,-0.2936,24
2026-06-25 10:15:00+05:30,BRITANNIA.NS,0.4289,-0.1424,-0.0665,-0.1234,26
2026-06-25 10:30:00+05:30,BRITANNIA.NS,0.3363,0.0761,0.0951,0.0095,27
2026-06-25 10:45:00+05:30,BRITANNIA.NS,0.3495,0.019,-0.057,0.038,28
2026-06-25 11:00:00+05:30,BRITANNIA.NS,0.2481,-0.076,-0.0855,-0.076,30
2026-06-25 11:15:00+05:30,BRITANNIA.NS,0.4471,-0.0095,0.095,-0.2661,24
2026-06-25 11:30:00+05:30,BRITANNIA.NS,0.4026,0.1046,0.0095,-0.5513,24
2026-06-25 11:45:00+05:30,BRITANNIA.NS,0.3845,-0.095,-0.3608,-0.7881,24
2026-06-25 12:00:00+05:30,BRITANNIA.NS,0.7834,-0.2661,-0.5608,-0.96,14
2026-06-25 12:15:00+05:30,BRITANNIA.NS,0.4707,-0.2954,-0.4289,-0.4193,25
2026-06-25 12:30:00+05:30,BRITANNIA.NS,0.3939,-0.1338,-0.4015,-0.1147,25
2026-06-25 12:45:00+05:30,BRITANNIA.NS,0.263,-0.268,0.0096,0.0383,25
2026-06-25 13:00:00+05:30,BRITANNIA.NS,0.5849,0.2783,0.2879,0.2591,12
2026-06-25 13:15:00+05:30,BRITANNIA.NS,0.296,0.0096,0.0287,0.2105,24
2026-06-25 13:30:00+05:30,BRITANNIA.NS,0.2423,0.0191,-0.0287,0.067,29
2026-06-25 13:45:00+05:30,BRITANNIA.NS,1.1478,-0.0478,0.1818,0.0765,5
2026-06-25 14:00:00+05:30,BRITANNIA.NS,0.5845,0.2297,0.0957,0.2297,17
2026-06-25 14:15:00+05:30,BRITANNIA.NS,1.7478,-0.1337,-0.1051,0.0669,5
2026-05-18 14:15:00+05:30,CIPLA.NS,1.2677,-0.2656,-0.3494,-0.2446,9
2026-05-18 14:30:00+05:30,CIPLA.NS,1.8492,-0.0841,-0.056,-0.2663,4
2026-05-18 14:45:00+05:30,CIPLA.NS,1.0698,0.0281,0.1052,-0.6171,15
2026-05-18 15:00:00+05:30,CIPLA.NS,2.5341,0.0771,-0.2103,-0.2945,17
2026-05-18 15:15:00+05:30,CIPLA.NS,1.5472,-0.2872,-0.7215,-0.6795,28
2026-05-19 09:15:00+05:30,CIPLA.NS,0.297,-0.4356,-0.0843,-0.2951,28
2026-05-19 09:30:00+05:30,CIPLA.NS,1.1157,0.3528,0.0423,0.4304,19
2026-05-19 09:45:00+05:30,CIPLA.NS,2.234,-0.3094,-0.2109,0.1266,3
2026-05-19 10:00:00+05:30,CIPLA.NS,0.59,0.0987,0.3879,0.1834,18
2026-05-19 10:15:00+05:30,CIPLA.NS,0.3422,0.2889,0.3382,-0.0211,26
2026-05-19 10:30:00+05:30,CIPLA.NS,0.3693,0.0492,-0.2038,-0.3724,25
2026-05-19 10:45:00+05:30,CIPLA.NS,0.3721,-0.2528,-0.3581,-0.4424,24
2026-05-19 11:00:00+05:30,CIPLA.NS,0.3884,-0.1056,-0.169,-0.3098,23
2026-05-19 11:15:00+05:30,CIPLA.NS,4.1541,-0.0634,-0.0846,-0.0987,2
2026-05-19 11:30:00+05:30,CIPLA.NS,0.8361,-0.0212,-0.141,0.0071,7
2026-05-19 11:45:00+05:30,CIPLA.NS,0.2753,-0.1199,-0.0141,-0.0705,27
2026-05-19 12:00:00+05:30,CIPLA.NS,0.2701,0.1059,0.1483,0.0918,28
2026-05-19 12:15:00+05:30,CIPLA.NS,0.2172,0.0423,-0.0564,-0.0705,29
2026-05-19 12:30:00+05:30,CIPLA.NS,0.2582,-0.0987,-0.0564,-0.2468,28
2026-05-19 12:45:00+05:30,CIPLA.NS,0.2048,0.0424,-0.0141,-0.2894,29
2026-05-19 13:00:00+05:30,CIPLA.NS,0.2004,-0.0564,-0.1905,-0.2046,28
2026-05-19 13:15:00+05:30,CIPLA.NS,0.2733,-0.1341,-0.2753,-0.36,25
2026-05-19 13:30:00+05:30,CIPLA.NS,0.3799,-0.1414,-0.0141,-0.0565,22
2026-05-19 13:45:00+05:30,CIPLA.NS,0.3167,0.1274,-0.0849,-0.2478,26
2026-05-19 14:00:00+05:30,CIPLA.NS,0.5105,-0.2121,-0.0424,-0.2404,24
2026-05-19 14:15:00+05:30,CIPLA.NS,0.7981,0.17,-0.163,-0.1134,16
2026-05-19 14:30:00+05:30,CIPLA.NS,0.9685,-0.3324,-0.1981,0.2758,22
2026-05-19 14:45:00+05:30,CIPLA.NS,1.4079,0.1348,0.0497,0.731,17
2026-05-19 15:00:00+05:30,CIPLA.NS,2.0459,-0.085,0.4748,0.4961,22
2026-05-19 15:15:00+05:30,CIPLA.NS,1.9662,0.5604,0.6809,0.4256,27
2026-05-20 09:15:00+05:30,CIPLA.NS,1.9211,0.1199,0.0212,-0.268,7
2026-05-20 09:30:00+05:30,CIPLA.NS,1.9071,-0.0986,-0.2536,-0.1409,6
2026-05-20 09:45:00+05:30,CIPLA.NS,0.8819,-0.1551,-0.2891,-0.3597,18
2026-05-20 10:00:00+05:30,CIPLA.NS,1.2337,-0.1342,0.113,-0.5368,9
2026-05-20 10:15:00+05:30,CIPLA.NS,0.84,0.2475,-0.0707,-0.3324,11
2026-05-20 10:30:00+05:30,CIPLA.NS,1.5804,-0.3175,-0.6491,-0.642,3
2026-05-20 10:45:00+05:30,CIPLA.NS,1.0715,-0.3327,-0.2619,-0.3043,5
2026-05-20 11:00:00+05:30,CIPLA.NS,2.4488,0.071,0.0071,-0.0497,2
2026-05-20 11:15:00+05:30,CIPLA.NS,0.537,-0.0639,-0.0426,-0.2342,15
2026-05-20 11:30:00+05:30,CIPLA.NS,0.3262,0.0213,-0.0568,-0.1491,26
2026-05-20 11:45:00+05:30,CIPLA.NS,0.5763,-0.0781,-0.1917,0.0,11
2026-05-20 12:00:00+05:30,CIPLA.NS,0.4709,-0.1137,-0.0924,0.0853,10
2026-05-20 12:15:00+05:30,CIPLA.NS,0.3649,0.0213,0.192,-0.2063,14
2026-05-20 12:30:00+05:30,CIPLA.NS,0.4685,0.1707,0.1778,-0.1351,11
2026-05-20 12:45:00+05:30,CIPLA.NS,0.5911,0.0071,-0.3976,-0.0568,8
2026-05-20 13:00:00+05:30,CIPLA.NS,0.2829,-0.4046,-0.3123,-0.0639,20
2026-05-20 13:15:00+05:30,CIPLA.NS,0.4545,0.0927,0.3421,0.1426,17
2026-05-20 13:30:00+05:30,CIPLA.NS,0.404,0.2492,0.2492,0.0641,16
2026-05-20 13:45:00+05:30,CIPLA.NS,0.322,0.0,-0.1989,-0.3481,18
2026-05-20 14:00:00+05:30,CIPLA.NS,0.3089,-0.1989,-0.1847,-0.5541,23
2026-05-20 14:15:00+05:30,CIPLA.NS,0.856,0.0142,-0.1495,-0.3915,14
2026-05-20 14:30:00+05:30,CIPLA.NS,0.3417,-0.1637,-0.3701,0.0214,27
2026-05-20 14:45:00+05:30,CIPLA.NS,0.8946,-0.2067,-0.2424,0.7627,18
2026-05-20 15:00:00+05:30,CIPLA.NS,3.1172,-0.0357,0.3929,0.6429,11
2026-05-20 15:15:00+05:30,CIPLA.NS,3.0918,0.4287,1.0075,0.4573,12
